name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2
,78,117811985,,university,,,"POLYGON ((12.5192489 55.784309, 12.5192138 55.7842454, 12.5191809 55.7841855, 12.5192758 55.784169, 12.5193094 55.7842299, 12.5193438 55.7842924, 12.5192489 55.784309))",POINT (12.5192623 55.784239),89.7,965.3
312,79,119082457,,university,,,"POLYGON ((12.5161665 55.784619, 12.5163118 55.7845939, 12.5162716 55.7845206, 12.5162536 55.7845237, 12.5161264 55.7845457, 12.5161665 55.784619))",POINT (12.5162191 55.7845698),81.4,875.7
,80,147359113,,yes,,,"POLYGON ((12.5205873 55.7789423, 12.5206904 55.7789409, 12.5206839 55.7787915, 12.5205808 55.778793, 12.5205873 55.7789423))",POINT (12.5206356 55.7788669),107.6,1157.7
,81,147359120,,yes,,,"POLYGON ((12.5200716 55.7787964, 12.5202842 55.7787944, 12.5202696 55.7783183, 12.5200569 55.7783204, 12.5200716 55.7787964))",POINT (12.5201706 55.7785574),706.9,7608.8
,82,147359125,,yes,,,"POLYGON ((12.5207696 55.7789561, 12.5224863 55.7789281, 12.5224828 55.7787985, 12.5207696 55.7788224, 12.5207696 55.7789561))",POINT (12.5216227 55.7788764),1576.4,16967.9
,83,147374270,,university,,,"POLYGON ((12.5228434 55.7832037, 12.5231191 55.7831534, 12.5232391 55.7833615, 12.5231573 55.7833764, 12.5230055 55.7834041, 12.5229634 55.7834118, 12.5229556 55.7833982, 12.5228434 55.7832037))",POINT (12.5230413 55.7832826),442.5,4763.3
210,84,147374272,,university,,,"POLYGON ((12.5183398 55.7877062, 12.5184267 55.7878633, 12.5184768 55.7878545, 12.518506 55.7879074, 12.5184633 55.7879149, 12.5185253 55.7880269, 12.5189865 55.7879462, 12.5189444 55.78787, 12.5191508 55.7878339, 12.5191924 55.7879092, 12.5193411 55.7878832, 12.5194281 55.7880403, 12.519402 55.7880448, 12.5194143 55.788067, 12.5194395 55.7880626, 12.519484 55.7881431, 12.5194555 55.7881481, 12.5194818 55.7881957, 12.5195095 55.7881908, 12.5195695 55.7882993, 12.5197602 55.788266, 12.5196008 55.7879779, 12.5194602 55.7880025, 12.5193895 55.7878748, 12.5195665 55.7878439, 12.519506 55.7877345, 12.5194403 55.787746, 12.5192988 55.7877708, 12.5188308 55.7878526, 12.5186402 55.787886, 12.5186098 55.7878311, 12.5186372 55.7878263, 12.5185506 55.7876697, 12.5185192 55.7876751, 12.5185059 55.7876512, 12.5184947 55.7876308, 12.5183605 55.7876543, 12.5183732 55.7876772, 12.5183849 55.7876983, 12.5183398 55.7877062))",POINT (12.5190603 55.7879275),1591.2,17127.6
,85,148155990,,yes,,,"POLYGON ((12.5233567 55.7909176, 12.5234668 55.7908981, 12.5233698 55.7907246, 12.5232597 55.7907441, 12.5233567 55.7909176))",POINT (12.5233633 55.7908211),146.5,1577.0
,86,148155993,,residential,,,"POLYGON ((12.5127169 55.7788336, 12.5135199 55.7787257, 12.5134707 55.7786098, 12.5126677 55.7787176, 12.5127169 55.7788336))",POINT (12.5130937 55.7787217),687.0,7394.8
,87,148156099,,yes,,,"POLYGON ((12.5190273 55.785465, 12.5191361 55.7854463, 12.5191255 55.7854269, 12.5190167 55.7854455, 12.5190273 55.785465))",POINT (12.5190764 55.7854459),16.1,173.8
,88,148156102,,,bicycle_parking,,"POLYGON ((12.5215295 55.784662, 12.5216685 55.7846397, 12.5216074 55.7845193, 12.5214683 55.7845416, 12.5215295 55.784662))",POINT (12.5215684 55.7845906),126.4,1360.2
,89,148156103,,,bicycle_parking,,"POLYGON ((12.5200874 55.780033, 12.5200301 55.7799274, 12.5201703 55.7799033, 12.5202276 55.7800089, 12.5200874 55.780033))",POINT (12.5201288 55.7799682),113.0,1216.2
,90,148156104,,,shelter,,"POLYGON ((12.5202793 55.7860832, 12.5202883 55.7861, 12.5203863 55.7860835, 12.5203773 55.7860667, 12.5202793 55.7860832))",POINT (12.5203328 55.7860833),12.5,134.8
,91,148156105,,,shelter,,"POLYGON ((12.520043 55.7858623, 12.5201412 55.7858474, 12.5201326 55.7858295, 12.5200344 55.7858444, 12.520043 55.7858623))",POINT (12.5200878 55.7858459),13.2,141.7
,92,150665420,,yes,,,"POLYGON ((12.5157776 55.7821921, 12.5156209 55.7819069, 12.5158434 55.7818682, 12.516 55.7821534, 12.5157776 55.7821921))",POINT (12.5158105 55.7820301),485.2,5222.2
356,93,150665430,,yes,,,"POLYGON ((12.5147861 55.7816451, 12.5146153 55.7816754, 12.5144361 55.7813561, 12.5146069 55.7813258, 12.5147861 55.7816451))",POINT (12.5146111 55.7815006),418.6,4505.5
,94,152747954,,university,,,"POLYGON ((12.5162279 55.7834955, 12.5162521 55.7834913, 12.5162771 55.783487, 12.5161728 55.7832956, 12.516148 55.7832999, 12.5161236 55.7833041, 12.5162279 55.7834955))",POINT (12.5162003 55.7833955),71.9,774.0
,95,152747967,,roof,,,"POLYGON ((12.5173582 55.7840907, 12.5174074 55.7840821, 12.5172597 55.7838147, 12.5172105 55.7838232, 12.5173582 55.7840907))",POINT (12.517309 55.7839527),100.7,1083.5
,96,152747999,,,parking,,"POLYGON ((12.5179891 55.7833912, 12.517631 55.7827623, 12.5168477 55.7829034, 12.5172058 55.7835323, 12.5179891 55.7833912))",POINT (12.5174184 55.7831473),3791.1,40807.2
,97,152748004,,,parking,,"POLYGON ((12.5172758 55.7822295, 12.5173066 55.7822242, 12.5173534 55.7822161, 12.5175403 55.7821852, 12.5175255 55.7821626, 12.517508 55.7821309, 12.51777 55.7820865, 12.5170063 55.7806979, 12.5164859 55.7807878, 12.5166614 55.7811081, 12.5172758 55.7822295))",POINT (12.5171326 55.7814518),5642.8,60738.8
,98,158259455,,university,,,"POLYGON ((12.5180264 55.7810593, 12.5175579 55.781142, 12.5174613 55.7809651, 12.5175161 55.7809557, 12.5174155 55.7807714, 12.5170868 55.7808281, 12.5173857 55.7813756, 12.5181171 55.7812493, 12.5181657 55.7813384, 12.5174378 55.7814641, 12.5176086 55.7817769, 12.5177147 55.7817587, 12.5177626 55.7817502, 12.5178016 55.7817435, 12.5176719 55.781506, 12.5181741 55.7814192, 12.5183037 55.7816565, 12.5184013 55.7816398, 12.518446 55.7816319, 12.5185018 55.7816223, 12.5181681 55.7810111, 12.518054 55.7810308, 12.5180651 55.7810533, 12.5180264 55.7810593))",POINT (12.5177526 55.7812602),3468.0,37328.8
328,99,158259706,,university,,,"POLYGON ((12.5152927 55.7834472, 12.5160731 55.7833128, 12.5160032 55.7831844, 12.5152228 55.7833188, 12.5152927 55.7834472))",POINT (12.515648 55.7833158),765.0,8234.2
DTU Compute,100,158260021,,university,,,"POLYGON ((12.5184109 55.7842021, 12.5186152 55.7841667, 12.5188749 55.7841217, 12.5185361 55.7835035, 12.5183589 55.7835342, 12.5180721 55.783584, 12.5182153 55.7838452, 12.5184109 55.7842021))",POINT (12.5184735 55.7838528),2192.2,23596.8
,101,163010879,,apartments,,,"POLYGON ((12.5125041 55.7806205, 12.5124981 55.7806307, 12.5121735 55.7805697, 12.5122432 55.7804525, 12.5125715 55.7805142, 12.5125592 55.7805348, 12.5131454 55.780645, 12.5131575 55.7806246, 12.5134843 55.780686, 12.5134151 55.7808025, 12.5130865 55.7807408, 12.5130923 55.780731, 12.5125041 55.7806205))",POINT (12.512827 55.7806296),986.8,10621.6
,102,163010880,,apartments,,,"POLYGON ((12.5093354 55.7798536, 12.5094556 55.7796751, 12.5092422 55.7796296, 12.5092539 55.7796121, 12.5092003 55.7796007, 12.5092344 55.7795501, 12.5092877 55.7795614, 12.5093008 55.7795419, 12.5095256 55.7795898, 12.5096447 55.779413, 12.5096772 55.77942, 12.5096973 55.7793901, 12.5097838 55.7794085, 12.5097608 55.7794427, 12.5097924 55.7794495, 12.5094969 55.779888, 12.5093354 55.7798536))",POINT (12.5095226 55.7796361),746.3,8033.1
,103,163010881,,apartments,,,"POLYGON ((12.5095914 55.7799439, 12.5095973 55.7799342, 12.5101113 55.7800331, 12.5104081 55.7795456, 12.5104251 55.7795489, 12.5104439 55.7795181, 12.5105333 55.7795353, 12.5105155 55.7795644, 12.5105611 55.7795732, 12.5102551 55.7800759, 12.5102253 55.7800702, 12.5102049 55.7801037, 12.5101787 55.7800986, 12.5101514 55.7801435, 12.5100304 55.7801202, 12.5099606 55.7802349, 12.5098095 55.7802058, 12.5098766 55.7800956, 12.5095396 55.7800308, 12.5095581 55.7800004, 12.5094999 55.7799892, 12.5095342 55.7799328, 12.5095914 55.7799439))",POINT (12.5101038 55.7799316),1221.8,13151.6
,104,163010882,,apartments,,,"POLYGON ((12.5138362 55.7806432, 12.5143103 55.7803744, 12.5144769 55.7804674, 12.5140028 55.7807361, 12.5138362 55.7806432))",POINT (12.5141566 55.7805553),620.1,6675.2
,105,163010883,,apartments,,,"POLYGON ((12.5118471 55.7805453, 12.5108817 55.7801443, 12.5110169 55.7800413, 12.5117954 55.7803647, 12.5120465 55.7801736, 12.5122334 55.7802512, 12.5118471 55.7805453))",POINT (12.511586 55.7802972),1457.9,15692.4
,106,173981607,,yes,,,"POLYGON ((12.5114396 55.7810171, 12.5111747 55.7808598, 12.5112903 55.7807982, 12.5115552 55.7809556, 12.5114396 55.7810171))",POINT (12.5113649 55.7809077),240.8,2591.7
,107,173981608,,yes,,,"POLYGON ((12.5111154 55.7812244, 12.510958 55.7811283, 12.5110676 55.7810715, 12.511225 55.7811676, 12.5111154 55.7812244))",POINT (12.5110915 55.7811479),135.9,1463.1
,108,173981609,,yes,,,"POLYGON ((12.5113533 55.781129, 12.5112902 55.781093, 12.5113904 55.7810374, 12.5114535 55.7810734, 12.5113533 55.781129))",POINT (12.5113718 55.7810832),49.7,534.6
,109,173984818,,apartments,,,"POLYGON ((12.5115 55.7796617, 12.5114096 55.7796288, 12.5113602 55.7796718, 12.5112265 55.7796232, 12.5112165 55.7796319, 12.5111025 55.7795905, 12.511111 55.7795831, 12.5110838 55.7795732, 12.511075 55.7795809, 12.5109573 55.7795381, 12.5109659 55.7795307, 12.5109383 55.7795206, 12.5110606 55.7794142, 12.5113778 55.7795294, 12.511793 55.779168, 12.5119865 55.7792383, 12.5115 55.7796617))",POINT (12.5114921 55.7794555),1204.7,12967.2
,110,173984819,,apartments,,,"POLYGON ((12.5145041 55.7800235, 12.5144389 55.7798969, 12.5150786 55.7797926, 12.5151438 55.7799191, 12.5145041 55.7800235))",POINT (12.5147913 55.779908),612.6,6593.9
,111,173984820,,apartments,,,"POLYGON ((12.5121626 55.7790713, 12.5113646 55.7789161, 12.5114382 55.7787965, 12.5120273 55.7789111, 12.512187 55.7786515, 12.5123958 55.7786921, 12.5121626 55.7790713))",POINT (12.5119493 55.778886),1169.6,12589.1
,112,173984821,,apartments,,,"POLYGON ((12.5142033 55.7795946, 12.5141438 55.7794791, 12.5148206 55.7793689, 12.5148043 55.7793372, 12.5154924 55.7792252, 12.5155519 55.7793408, 12.5148816 55.77945, 12.5148979 55.7794815, 12.5142033 55.7795946))",POINT (12.5148481 55.77941),1197.7,12892.0
,113,173984822,,apartments,,,"POLYGON ((12.5145158 55.7790562, 12.514464 55.7789432, 12.5150661 55.7788558, 12.5150512 55.7788233, 12.5154855 55.7787602, 12.5155385 55.7788757, 12.5151285 55.7789353, 12.5151422 55.7789652, 12.5145158 55.7790562))",POINT (12.5150056 55.778911),885.4,9530.4
,114,173984824,,apartments,,,"POLYGON ((12.5117464 55.7798676, 12.5116981 55.7797513, 12.5122193 55.7796828, 12.5122038 55.7796457, 12.5127417 55.779575, 12.5127902 55.7796917, 12.5122761 55.7797593, 12.5122913 55.779796, 12.5117464 55.7798676))",POINT (12.5122446 55.7797214),914.8,9846.7
,115,173986738,,apartments,,,"POLYGON ((12.5104467 55.7791198, 12.5103809 55.7791072, 12.5103755 55.7791159, 12.5103136 55.779104, 12.5103189 55.7790953, 12.5101732 55.7790673, 12.5101999 55.7790235, 12.5100703 55.7789986, 12.5101481 55.7788706, 12.5099103 55.7788249, 12.5099652 55.7787346, 12.5102005 55.7787798, 12.5104031 55.7784467, 12.5104512 55.778456, 12.5104749 55.778417, 12.5105698 55.7784352, 12.5105452 55.7784757, 12.5105619 55.7784789, 12.5102543 55.7789846, 12.5105002 55.7790319, 12.5104467 55.7791198))",POINT (12.5102851 55.7787937),1060.6,11416.1
,116,173986744,,apartments,,,"POLYGON ((12.5096781 55.7791197, 12.5096068 55.7791065, 12.5096004 55.7791174, 12.5095486 55.7791078, 12.5095555 55.779096, 12.5094741 55.7790809, 12.5094378 55.7791427, 12.5094536 55.7791457, 12.5094375 55.7791731, 12.5094182 55.7791695, 12.5093769 55.77924, 12.5093928 55.7792429, 12.5093762 55.7792713, 12.5093552 55.7792674, 12.509332 55.7793069, 12.5092987 55.7793008, 12.509281 55.7793309, 12.5092389 55.7793231, 12.5092346 55.7793306, 12.5092136 55.7793267, 12.5091897 55.7793674, 12.5091139 55.7793534, 12.5091088 55.779362, 12.5090587 55.7793527, 12.5090649 55.7793422, 12.5090138 55.7793327, 12.5089937 55.7793669, 12.5089221 55.7793536, 12.5089164 55.7793634, 12.5088642 55.7793537, 12.5088696 55.7793446, 12.5088036 55.7793323, 12.5088562 55.7792426, 12.5090284 55.7792746, 12.509048 55.7792411, 12.5091858 55.7792667, 12.5094309 55.7788488, 12.5094465 55.7788517, 12.5094634 55.7788228, 12.5095582 55.7788404, 12.5095407 55.7788701, 12.5095903 55.7788793, 12.5095678 55.7789177, 12.5095863 55.7789211, 12.5095709 55.7789475, 12.5095509 55.7789438, 12.50952 55.7789967, 12.5097277 55.7790352, 12.5096781 55.7791197))",POINT (12.5093189 55.7791353),976.0,10505.8
,117,173986754,,apartments,,,"POLYGON ((12.5108444 55.7793638, 12.510686 55.7793334, 12.5107776 55.7791823, 12.5105596 55.7791405, 12.5106097 55.7790578, 12.510827 55.7790995, 12.5111332 55.7785946, 12.5112923 55.7786251, 12.5108444 55.7793638))",POINT (12.5109498 55.7789977),1055.1,11357.1
,118,191730447,,,parking,,"POLYGON ((12.5225753 55.7933351, 12.5226101 55.793616, 12.5225998 55.7936547, 12.5225124 55.793662, 12.522392 55.7936462, 12.5223167 55.7936135, 12.5222529 55.7935592, 12.5222301 55.7935132, 12.5222497 55.793442, 12.5223061 55.7933867, 12.5223689 55.7933706, 12.5224467 55.793345, 12.5225753 55.7933351))",POINT (12.5224385 55.7935029),664.8,7156.2
,119,198966888,,kindergarten,,,"POLYGON ((12.5229055 55.7812382, 12.5228091 55.7810618, 12.5227708 55.7810684, 12.522759 55.7810469, 12.5230367 55.7809989, 12.5231346 55.780982, 12.5230937 55.7809071, 12.5230631 55.7809124, 12.5230183 55.7808304, 12.5230493 55.780825, 12.5229814 55.7807008, 12.5229118 55.7805736, 12.5227783 55.7805967, 12.5229157 55.7808481, 12.5229275 55.7808461, 12.5229723 55.7809281, 12.5226637 55.7809814, 12.5227046 55.7810563, 12.522719 55.7810538, 12.5227308 55.7810753, 12.5226793 55.7810842, 12.5227757 55.7812606, 12.5229055 55.7812382))",POINT (12.522885 55.7809231),740.9,7975.1
228,120,198966892,,college,,,"POLYGON ((12.5202612 55.7888592, 12.5202268 55.7888033, 12.5200069 55.7888415, 12.5195872 55.7889145, 12.5196853 55.789098, 12.5195919 55.7891142, 12.5196128 55.7891492, 12.520139 55.7890583, 12.5203504 55.7890218, 12.5203201 55.7889659, 12.5206097 55.7889157, 12.5206356 55.7889673, 12.5208 55.7889383, 12.520772 55.7888886, 12.520903 55.7888635, 12.5208432 55.7887566, 12.5202612 55.7888592))",POINT (12.5201707 55.7889379),1644.9,17705.3
Søltofts Plads,121,198966931,,,parking,,"POLYGON ((12.5214548 55.788796, 12.5211609 55.7888461, 12.5213824 55.7892661, 12.5212291 55.7892928, 12.520638 55.788273, 12.5211381 55.7881869, 12.5214548 55.788796))",POINT (12.5210782 55.788631),2761.3,29721.9
,122,198966932,,,parking,,"POLYGON ((12.5259204 55.79094, 12.5258415 55.7907937, 12.5268322 55.7906247, 12.5269112 55.790771, 12.5259204 55.79094))",POINT (12.5263763 55.7907823),1104.6,11890.2
,123,208754305,,,parking,,"POLYGON ((12.5201819 55.7796551, 12.5201461 55.7796615, 12.5199513 55.7793168, 12.5199871 55.7793104, 12.5201819 55.7796551))",POINT (12.5200666 55.779486),94.8,1020.9
,124,208754306,,,parking,,"POLYGON ((12.5201894 55.7798721, 12.5201489 55.7797996, 12.5200708 55.7798134, 12.5201113 55.7798859, 12.5201894 55.7798721))",POINT (12.5201301 55.7798428),43.4,467.4
,125,208754307,,,parking,,"POLYGON ((12.5185216 55.7795358, 12.5186258 55.7795165, 12.518692 55.7796301, 12.5185878 55.7796493, 12.5185216 55.7795358))",POINT (12.5186068 55.7795829),91.5,984.8
,126,208754308,,,bicycle_parking,,"POLYGON ((12.5202863 55.7798399, 12.5204528 55.7798113, 12.5205214 55.7799377, 12.5203548 55.7799663, 12.5202863 55.7798399))",POINT (12.5204038 55.7798888),160.6,1729.1
,127,234401372,,yes,,,"POLYGON ((12.5143307 55.7936248, 12.5144446 55.7935922, 12.5144007 55.7935386, 12.5143898 55.7935417, 12.5143706 55.79352, 12.5143069 55.7935378, 12.5142984 55.7935284, 12.5142494 55.7935424, 12.5142762 55.7935723, 12.5143165 55.7935608, 12.5143278 55.7935733, 12.5142965 55.7935817, 12.5143307 55.7936248))",POINT (12.5143518 55.7935698),74.5,802.4
,128,234401373,,apartments,,,"POLYGON ((12.5112615 55.7934665, 12.5113311 55.7935534, 12.5117605 55.793444, 12.5116907 55.7933571, 12.5112615 55.7934665))",POINT (12.511511 55.7934552),313.5,3374.9
,129,234401381,,yes,,,"POLYGON ((12.5149753 55.7935213, 12.514896 55.7934369, 12.5148358 55.7934549, 12.5149151 55.7935392, 12.5149753 55.7935213))",POINT (12.5149055 55.7934881),45.4,488.3
,130,234401383,,apartments,,,"POLYGON ((12.5122239 55.7931637, 12.5121762 55.7931759, 12.5122189 55.7932286, 12.5122088 55.7932312, 12.5122587 55.7932926, 12.512227 55.793301, 12.5121884 55.7932551, 12.5121176 55.7932743, 12.5122288 55.7934153, 12.5118089 55.7935249, 12.5118848 55.7936101, 12.5123034 55.7935028, 12.5122394 55.7934223, 12.5122861 55.793411, 12.5122913 55.7934174, 12.5124267 55.7933826, 12.5123653 55.7933072, 12.5123546 55.7933099, 12.5123389 55.7932903, 12.5124069 55.7932729, 12.5123447 55.7931966, 12.5123372 55.7931986, 12.5123218 55.7931796, 12.5123868 55.7931629, 12.5123241 55.7930856, 12.5121892 55.7931202, 12.5122239 55.7931637))",POINT (12.5121824 55.7933751),703.9,7576.4
,131,234401389,,yes,,,"POLYGON ((12.5157976 55.7934871, 12.5160335 55.7934283, 12.5159736 55.7933521, 12.5157378 55.793411, 12.5157976 55.7934871))",POINT (12.5158857 55.7934196),149.9,1613.6
,132,234401391,,yes,,,"POLYGON ((12.5136901 55.7935313, 12.5138597 55.7934863, 12.5137998 55.793404, 12.5137209 55.7934229, 12.5137285 55.793437, 12.5136326 55.7934597, 12.5136901 55.7935313))",POINT (12.5137485 55.7934695),110.0,1184.4
,133,234401396,,apartments,,,"POLYGON ((12.5120079 55.7930808, 12.5115414 55.7932, 12.5116142 55.7932904, 12.5120805 55.7931712, 12.5120079 55.7930808))",POINT (12.511811 55.7931856),354.7,3817.8
,134,234401397,,shed,,,"POLYGON ((12.5109394 55.793604, 12.5108873 55.7935339, 12.5108006 55.7935549, 12.5108206 55.7935943, 12.5108693 55.7935827, 12.5108935 55.793615, 12.5109394 55.793604))",POINT (12.5108708 55.7935729),40.3,434.0
,135,234401412,,apartments,,,"POLYGON ((12.5114361 55.7930342, 12.5110014 55.7931454, 12.5110739 55.7932354, 12.5115087 55.7931242, 12.5114361 55.7930342))",POINT (12.511255 55.7931348),329.3,3544.9
,136,234401414,,apartments,,,"POLYGON ((12.5111521 55.7933005, 12.5107175 55.7934115, 12.5107897 55.7935015, 12.5112245 55.7933904, 12.5111521 55.7933005))",POINT (12.5109709 55.793401),328.9,3540.0
,137,234401415,,yes,,,"POLYGON ((12.5130306 55.7933154, 12.5129672 55.7932066, 12.5129619 55.7932075, 12.5129374 55.79317, 12.5128297 55.7931935, 12.5128512 55.7932279, 12.5128344 55.7932311, 12.5128363 55.7932348, 12.5128164 55.7932383, 12.512836 55.7932736, 12.512853 55.7932707, 12.5128962 55.7933427, 12.5129347 55.7933359, 12.5129404 55.7933461, 12.5129809 55.7933389, 12.5130026 55.793378, 12.513054 55.7933689, 12.5130235 55.793317, 12.5130306 55.7933154))",POINT (12.5129322 55.7932702),175.1,1885.0
,138,234401417,,yes,,,"POLYGON ((12.5146051 55.7934341, 12.5147743 55.7933918, 12.5147395 55.7933475, 12.5146652 55.793366, 12.5146401 55.793334, 12.5146518 55.7933311, 12.5146091 55.793277, 12.5145295 55.7932968, 12.5145358 55.7933048, 12.5143994 55.7933388, 12.5144668 55.7934245, 12.5145761 55.7933972, 12.5146051 55.7934341))",POINT (12.5145761 55.793363),212.6,2288.7
,139,234401418,,apartments,,,"POLYGON ((12.510893 55.7929792, 12.5104291 55.7930986, 12.5105022 55.7931886, 12.5109661 55.7930693, 12.510893 55.7929792))",POINT (12.5106976 55.7930839),352.4,3793.1
,140,234401422,,yes,,,"POLYGON ((12.514055 55.7934488, 12.5142422 55.7934008, 12.5141659 55.7933088, 12.5139812 55.7933575, 12.5139946 55.7933739, 12.5139433 55.7933891, 12.5139897 55.7934502, 12.514043 55.7934357, 12.514055 55.7934488))",POINT (12.5140923 55.7933844),171.9,1850.4
,141,234401427,,yes,,,"POLYGON ((12.5150401 55.793554, 12.5151067 55.7936355, 12.515286 55.7935889, 12.5152197 55.7935076, 12.5150401 55.793554))",POINT (12.5151631 55.7935715),123.5,1329.3
,142,234401430,,yes,,,"POLYGON ((12.5129701 55.793685, 12.5130254 55.7937, 12.513081 55.7936403, 12.5130258 55.7936229, 12.5130287 55.7936199, 12.5129064 55.7935832, 12.5128153 55.7936813, 12.5128473 55.7936917, 12.512821 55.7937251, 12.5129109 55.7937518, 12.5129701 55.793685))",POINT (12.5129341 55.7936644),164.5,1771.0
,143,234401440,,yes,,,"POLYGON ((12.5139862 55.7934978, 12.5140322 55.7935515, 12.5140836 55.7935352, 12.5140418 55.793485, 12.5139862 55.7934978))",POINT (12.5140356 55.7935174),23.9,256.7
,144,234401447,,yes,,,"POLYGON ((12.5139789 55.7935008, 12.5139267 55.7935144, 12.5139678 55.7935644, 12.51402 55.7935508, 12.5139789 55.7935008))",POINT (12.5139734 55.7935326),22.1,238.0
,145,234401453,,yes,,,"POLYGON ((12.5132385 55.7935458, 12.5132615 55.7935745, 12.513213 55.7935869, 12.5132832 55.7936742, 12.5133556 55.7936557, 12.5133188 55.7936096, 12.5134972 55.7935636, 12.5134411 55.7934942, 12.5132385 55.7935458))",POINT (12.5133446 55.7935746),163.8,1762.9
,146,234401454,,yes,,,"POLYGON ((12.5145576 55.7934987, 12.5144629 55.793524, 12.5144965 55.7935642, 12.5145913 55.7935389, 12.5145576 55.7934987))",POINT (12.5145271 55.7935315),32.5,350.0
,147,234401456,,yes,,,"POLYGON ((12.5145971 55.793475, 12.5146101 55.7934894, 12.5147026 55.7934656, 12.5146745 55.7934298, 12.5145257 55.7934707, 12.5145434 55.79349, 12.5145971 55.793475))",POINT (12.5146221 55.7934632),36.8,396.0
,148,234409541,,yes,,,"POLYGON ((12.5187448 55.7923832, 12.5187348 55.7923438, 12.5186423 55.7923512, 12.5186521 55.7923906, 12.5187448 55.7923832))",POINT (12.5186935 55.7923672),26.0,279.6
,149,234409547,,yes,,,"POLYGON ((12.5179772 55.7920505, 12.5178072 55.7920657, 12.5178357 55.7921661, 12.5180039 55.7921511, 12.5180126 55.7921821, 12.5181637 55.7921693, 12.5181547 55.7921351, 12.5180042 55.792148, 12.5179772 55.7920505))",POINT (12.5179474 55.79212),158.7,1708.7
,150,234409550,,yes,,,"POLYGON ((12.519767 55.7928907, 12.5197954 55.7929636, 12.5199459 55.7929451, 12.5199176 55.7928722, 12.519767 55.7928907))",POINT (12.5198565 55.7929179),80.2,863.8
